QuestionText,AnswerText,Tags
What sandals do you wear for travel in summer?,minimalist white polyester sandals,"sandals,minimalist,white,polyester,travel,summer"
What sandals do you wear for work in summer?,minimalist gray polyester sandals,"sandals,minimalist,gray,polyester,work,summer"
What skirt do you wear for interview in autumn?,casual brown silk skirt,"skirt,casual,brown,silk,interview,autumn"
What's your preferred suit for festival in summer?,vintage black leather suit,"suit,vintage,black,leather,festival,summer"
What bag do you wear for outdoor in winter?,vintage black nylon bag,"bag,vintage,black,nylon,outdoor,winter"
Describe a hoodie you would wear to date night in spring.,preppy brown suede hoodie,"hoodie,preppy,brown,suede,date night,spring"
Describe a coat you would wear to date night in winter.,casual white polyester coat,"coat,casual,white,polyester,date night,winter"
Which jeans is your choice for travel during summer?,streetwear black cotton jeans,"jeans,streetwear,black,cotton,travel,summer"
What sandals do you wear for dinner in spring?,vintage pink nylon sandals,"sandals,vintage,pink,nylon,dinner,spring"
What boots do you wear for formal in summer?,punk beige leather boots,"boots,punk,beige,leather,formal,summer"
What dress do you wear for beach in autumn?,punk blue linen dress,"dress,punk,blue,linen,beach,autumn"
What shorts do you wear for indoor in autumn?,bohemian gray velvet shorts,"shorts,bohemian,gray,velvet,indoor,autumn"
Describe a sneakers you would wear to casual in autumn.,casual purple velvet sneakers,"sneakers,casual,purple,velvet,casual,autumn"
Describe a shirt you would wear to festival in spring.,bohemian yellow linen shirt,"shirt,bohemian,yellow,linen,festival,spring"
What's your preferred oxfords for date night in spring?,vintage red suede oxfords,"oxfords,vintage,red,suede,date night,spring"
What's your preferred hat for wedding in winter?,minimalist yellow suede hat,"hat,minimalist,yellow,suede,wedding,winter"
What's your preferred suit for work in autumn?,minimalist gray linen suit,"suit,minimalist,gray,linen,work,autumn"
Describe a jeans you would wear to work in summer.,punk yellow cotton jeans,"jeans,punk,yellow,cotton,work,summer"
Which hat is your choice for indoor during winter?,casual beige nylon hat,"hat,casual,beige,nylon,indoor,winter"
What's your preferred boots for outdoor in winter?,vintage yellow denim boots,"boots,vintage,yellow,denim,outdoor,winter"
What bag do you wear for festival in spring?,bohemian orange silk bag,"bag,bohemian,orange,silk,festival,spring"
Describe a loafers you would wear to outdoor in winter.,grunge green leather loafers,"loafers,grunge,green,leather,outdoor,winter"
What pants do you wear for date night in winter?,athleisure blue suede pants,"pants,athleisure,blue,suede,date night,winter"
Which loafers is your choice for wedding during autumn?,formal purple silk loafers,"loafers,formal,purple,silk,wedding,autumn"
What scarf do you wear for outdoor in autumn?,streetwear brown wool scarf,"scarf,streetwear,brown,wool,outdoor,autumn"
Which loafers is your choice for casual during autumn?,casual yellow cotton loafers,"loafers,casual,yellow,cotton,casual,autumn"
Which trousers is your choice for work during autumn?,grunge gray leather trousers,"trousers,grunge,gray,leather,work,autumn"
Describe a sneakers you would wear to travel in spring.,grunge blue suede sneakers,"sneakers,grunge,blue,suede,travel,spring"
Which skirt is your choice for gym during spring?,preppy green leather skirt,"skirt,preppy,green,leather,gym,spring"
What shorts do you wear for dinner in spring?,preppy purple polyester shorts,"shorts,preppy,purple,polyester,dinner,spring"
What's your preferred skirt for dinner in winter?,casual brown nylon skirt,"skirt,casual,brown,nylon,dinner,winter"
What's your preferred skirt for dinner in winter?,athleisure orange velvet skirt,"skirt,athleisure,orange,velvet,dinner,winter"
What's your preferred scarf for casual in winter?,preppy purple leather scarf,"scarf,preppy,purple,leather,casual,winter"
Describe a dress you would wear to festival in autumn.,minimalist beige silk dress,"dress,minimalist,beige,silk,festival,autumn"
What blouse do you wear for party in summer?,minimalist pink nylon blouse,"blouse,minimalist,pink,nylon,party,summer"
What shorts do you wear for wedding in winter?,grunge white polyester shorts,"shorts,grunge,white,polyester,wedding,winter"
Which jewelry is your choice for festival during summer?,formal red leather jewelry,"jewelry,formal,red,leather,festival,summer"
What's your preferred sandals for gym in winter?,streetwear orange linen sandals,"sandals,streetwear,orange,linen,gym,winter"
Describe a jacket you would wear to beach in winter.,formal red polyester jacket,"jacket,formal,red,polyester,beach,winter"
What's your preferred heels for party in spring?,grunge blue linen heels,"heels,grunge,blue,linen,party,spring"
What's your preferred sweater for indoor in summer?,vintage blue nylon sweater,"sweater,vintage,blue,nylon,indoor,summer"
What's your preferred dress for gym in summer?,casual orange suede dress,"dress,casual,orange,suede,gym,summer"
Describe a coat you would wear to casual in winter.,bohemian beige silk coat,"coat,bohemian,beige,silk,casual,winter"
Which sandals is your choice for festival during summer?,vintage black wool sandals,"sandals,vintage,black,wool,festival,summer"
Which blazer is your choice for dinner during winter?,casual purple nylon blazer,"blazer,casual,purple,nylon,dinner,winter"
What's your preferred trousers for outdoor in winter?,punk yellow silk trousers,"trousers,punk,yellow,silk,outdoor,winter"
What's your preferred shorts for wedding in autumn?,preppy gray velvet shorts,"shorts,preppy,gray,velvet,wedding,autumn"
What's your preferred sandals for beach in spring?,punk beige linen sandals,"sandals,punk,beige,linen,beach,spring"
What slippers do you wear for gym in spring?,athleisure blue denim slippers,"slippers,athleisure,blue,denim,gym,spring"
What's your preferred blazer for formal in winter?,bohemian red denim blazer,"blazer,bohemian,red,denim,formal,winter"
Describe a pants you would wear to formal in spring.,minimalist blue velvet pants,"pants,minimalist,blue,velvet,formal,spring"
What's your preferred slippers for indoor in winter?,minimalist yellow denim slippers,"slippers,minimalist,yellow,denim,indoor,winter"
Describe a dress you would wear to outdoor in spring.,athleisure purple nylon dress,"dress,athleisure,purple,nylon,outdoor,spring"
Describe a dress you would wear to festival in autumn.,vintage black leather dress,"dress,vintage,black,leather,festival,autumn"
Which suit is your choice for concert during winter?,preppy brown cotton suit,"suit,preppy,brown,cotton,concert,winter"
Describe a sandals you would wear to party in summer.,casual orange velvet sandals,"sandals,casual,orange,velvet,party,summer"
Describe a boots you would wear to gym in summer.,bohemian purple cotton boots,"boots,bohemian,purple,cotton,gym,summer"
Which blazer is your choice for outdoor during spring?,minimalist orange linen blazer,"blazer,minimalist,orange,linen,outdoor,spring"
Describe a shorts you would wear to casual in spring.,minimalist yellow leather shorts,"shorts,minimalist,yellow,leather,casual,spring"
Describe a trousers you would wear to party in summer.,grunge pink velvet trousers,"trousers,grunge,pink,velvet,party,summer"
What's your preferred blouse for date night in spring?,athleisure green leather blouse,"blouse,athleisure,green,leather,date night,spring"
Describe a dress you would wear to festival in autumn.,punk purple silk dress,"dress,punk,purple,silk,festival,autumn"
Describe a blouse you would wear to work in spring.,formal orange linen blouse,"blouse,formal,orange,linen,work,spring"
What heels do you wear for interview in spring?,streetwear gray leather heels,"heels,streetwear,gray,leather,interview,spring"
What sneakers do you wear for travel in autumn?,streetwear beige denim sneakers,"sneakers,streetwear,beige,denim,travel,autumn"
What hat do you wear for beach in summer?,preppy blue suede hat,"hat,preppy,blue,suede,beach,summer"
What's your preferred jewelry for outdoor in winter?,casual brown denim jewelry,"jewelry,casual,brown,denim,outdoor,winter"
What jacket do you wear for formal in winter?,grunge orange velvet jacket,"jacket,grunge,orange,velvet,formal,winter"
What's your preferred slippers for date night in spring?,athleisure yellow nylon slippers,"slippers,athleisure,yellow,nylon,date night,spring"
What suit do you wear for festival in spring?,bohemian yellow velvet suit,"suit,bohemian,yellow,velvet,festival,spring"
Describe a boots you would wear to festival in autumn.,casual beige silk boots,"boots,casual,beige,silk,festival,autumn"
What's your preferred pants for beach in summer?,bohemian orange cotton pants,"pants,bohemian,orange,cotton,beach,summer"
What's your preferred sandals for date night in autumn?,bohemian brown linen sandals,"sandals,bohemian,brown,linen,date night,autumn"
Describe a coat you would wear to interview in summer.,grunge yellow silk coat,"coat,grunge,yellow,silk,interview,summer"
What blouse do you wear for casual in autumn?,streetwear gray suede blouse,"blouse,streetwear,gray,suede,casual,autumn"
What's your preferred sandals for outdoor in autumn?,formal beige polyester sandals,"sandals,formal,beige,polyester,outdoor,autumn"
What's your preferred trousers for casual in summer?,minimalist red silk trousers,"trousers,minimalist,red,silk,casual,summer"
What's your preferred hat for gym in autumn?,grunge brown denim hat,"hat,grunge,brown,denim,gym,autumn"
What's your preferred loafers for date night in spring?,punk beige suede loafers,"loafers,punk,beige,suede,date night,spring"
What bag do you wear for dinner in summer?,punk purple denim bag,"bag,punk,purple,denim,dinner,summer"
Which hoodie is your choice for wedding during autumn?,athleisure yellow polyester hoodie,"hoodie,athleisure,yellow,polyester,wedding,autumn"
Describe a hat you would wear to outdoor in winter.,athleisure purple velvet hat,"hat,athleisure,purple,velvet,outdoor,winter"
What scarf do you wear for travel in winter?,athleisure gray wool scarf,"scarf,athleisure,gray,wool,travel,winter"
Describe a jeans you would wear to work in summer.,streetwear beige linen jeans,"jeans,streetwear,beige,linen,work,summer"
Which scarf is your choice for gym during winter?,minimalist blue silk scarf,"scarf,minimalist,blue,silk,gym,winter"
Describe a slippers you would wear to dinner in summer.,minimalist red wool slippers,"slippers,minimalist,red,wool,dinner,summer"
What jeans do you wear for dinner in autumn?,grunge blue polyester jeans,"jeans,grunge,blue,polyester,dinner,autumn"
Which pants is your choice for travel during summer?,vintage white cotton pants,"pants,vintage,white,cotton,travel,summer"
What coat do you wear for travel in summer?,athleisure pink polyester coat,"coat,athleisure,pink,polyester,travel,summer"
Describe a blazer you would wear to work in autumn.,punk orange leather blazer,"blazer,punk,orange,leather,work,autumn"
Describe a boots you would wear to festival in autumn.,athleisure brown cotton boots,"boots,athleisure,brown,cotton,festival,autumn"
Describe a flats you would wear to festival in spring.,casual orange velvet flats,"flats,casual,orange,velvet,festival,spring"
What's your preferred blazer for festival in winter?,athleisure gray silk blazer,"blazer,athleisure,gray,silk,festival,winter"
Which jacket is your choice for casual during autumn?,formal white denim jacket,"jacket,formal,white,denim,casual,autumn"
What scarf do you wear for gym in summer?,punk yellow silk scarf,"scarf,punk,yellow,silk,gym,summer"
Describe a oxfords you would wear to travel in winter.,vintage orange silk oxfords,"oxfords,vintage,orange,silk,travel,winter"
